CLE;NATURE;NOM;SITUATION;GEOMETRIE;X_LONG;Y_LAT
16542;Couloir bus;cours d'Albret;pair;LINESTRING (-0.580892441865237 44.8363501443541, -0.580460983710859 44.8350627747751);-0,580892441865237;44,8363501443541
16547;Couloir bus;bechade;pair et impair;LINESTRING (-0.598707429560416 44.825082068226, -0.598716780651527 44.8250757369395, -0.60004146653541 44.8236441318149, -0.600505780847132 44.8233591014709, -0.600724541885914 44.8232220090919);-0,598707429560416;44,825082068226
16548;Couloir bus;rue Lucien Faure;pair et impair;LINESTRING (-0.555348533210957 44.8617867756093, -0.55517724699887 44.8616506104942);-0,555348533210957;44,8617867756093
16549;Couloir bus;rue Lucien Faure;pair et impair;LINESTRING (-0.55517724699887 44.8616506104942, -0.554630588619558 44.8611908018985);-0,55517724699887;44,8616506104942
16551;Couloir bus;avenue d'Arès;pair;LINESTRING (-0.606782612854551 44.8369765541695, -0.607091683808522 44.8371125111321, -0.608009650225514 44.8374676120157);-0,606782612854551;44,8369765541695
16554;Couloir bus;cours de la Somme;impair;LINESTRING (-0.572234697348364 44.8176445691556, -0.572223549230557 44.8174198078736);-0,572234697348364;44,8176445691556
16555;Couloir bus;cours de la Somme;impair;LINESTRING (-0.572223549230557 44.8174198078736, -0.572204258983273 44.8170330671465);-0,572223549230557;44,8174198078736
16556;Couloir bus;cours de la Somme;impair;LINESTRING (-0.572294539715095 44.8292530785899, -0.572327477608577 44.8286818350309);-0,572294539715095;44,8292530785899
16557;Couloir bus;cours de la Somme;impair;LINESTRING (-0.572414337088028 44.8302093045717, -0.572366544976321 44.8299774968012);-0,572414337088028;44,8302093045717
16559;Couloir bus;jj bosc;pair et impair;LINESTRING (-0.541378546694598 44.8216369429253, -0.541467814315321 44.8209744250699, -0.541612189566064 44.8208317490746, -0.543902959264934 44.819604241244, -0.545032365330193 44.8190008304754);-0,541378546694598;44,8216369429253
16562;Double sens;rue Joséphine;impair;LINESTRING (-0.563470454515557 44.859532786227, -0.563409764889861 44.859581527484, -0.562321091268755 44.8601695012867);-0,563470454515557;44,859532786227
16565;Double sens;rue Bonnefin;pair;LINESTRING (-0.551566563094454 44.8452427944863, -0.550385772357483 44.8438099050782);-0,551566563094454;44,8452427944863
16566;Double sens;rue Bonnefin;pair;LINESTRING (-0.550385772357483 44.8438099050782, -0.549996026207178 44.8433513997086);-0,550385772357483;44,8438099050782
16567;Bande unilatérale;rue Claude Bonnier;pair;LINESTRING (-0.582943152200827 44.8382210677973, -0.583124650901355 44.8381937333528, -0.585428125878179 44.837986325022, -0.5856787127176 44.837942126305, -0.585956593639672 44.8379174252);-0,582943152200827;44,8382210677973
16570;Couloir bus;rue Claude Bonnier;pair;LINESTRING (-0.582015264148432 44.8383698178652, -0.582754994537608 44.8382940123709, -0.582822202845167 44.8382936978819, -0.582910935919233 44.838317838175);-0,582015264148432;44,8383698178652
16571;Double sens;rue Claude Bonnier;pair;LINESTRING (-0.581646672287912 44.8383426853945, -0.582007101659078 44.838309810729, -0.582161172221021 44.8382954120819, -0.582943152200827 44.8382210677973);-0,581646672287912;44,8383426853945
16572;Couloir bus;place du Colonel Raynal;pair;LINESTRING (-0.581604148686884 44.8384101431696, -0.582015264148432 44.8383698178652);-0,581604148686884;44,8384101431696
16573;Bande unilatérale;rue Claude Bonnier;impair;LINESTRING (-0.582022867789948 44.8384004762389, -0.582762598562982 44.8383246706954, -0.582829806906285 44.838324356202, -0.582918540030787 44.838348496489);-0,582022867789948;44,8384004762389
16574;Bande unilatérale;place du Colonel Raynal;impair;LINESTRING (-0.581611752114823 44.8384408015706, -0.582022867789948 44.8384004762389);-0,581611752114823;44,8384408015706
16575;Double sens;rue de la Concorde;impair;LINESTRING (-0.586357555243312 44.8438007720531, -0.586639048666031 44.844403010216);-0,586357555243312;44,8438007720531
16576;Double sens;rue Saint Etienne;pair;LINESTRING (-0.584947604490895 44.8437958323444, -0.586261615700501 44.8435857994677);-0,584947604490895;44,8437958323444
16577;Double sens;rue de la Prévôté;impair;LINESTRING (-0.584869063778075 44.8441329571015, -0.585339339522132 44.8442287614253, -0.585942438496502 44.8441414778403, -0.586552721920012 44.8444502308948);-0,584869063778075;44,8441329571015
16578;Double sens;rue Saint Fort;pair;LINESTRING (-0.581767556923299 44.8449295514817, -0.583418734515122 44.8449139643708);-0,581767556923299;44,8449295514817
16579;Double sens;rue Rodrigue Péreire;impair;LINESTRING (-0.584974396581262 44.8435956392513, -0.584947604490895 44.8437958323444);-0,584974396581262;44,8435956392513
16580;Double sens;rue Poitevin;pair;LINESTRING (-0.583418734515122 44.8449139643708, -0.583370603116172 44.8458092618958);-0,583418734515122;44,8449139643708
16581;Double sens;rue du Colisée;pair;LINESTRING (-0.582412856470242 44.8473549330379, -0.58273175653414 44.8475960396157);-0,582412856470242;44,8473549330379
16582;Double sens;rue Saint Fort;pair;LINESTRING (-0.58379195079738 44.8449251826599, -0.584832680181636 44.8449684326057);-0,58379195079738;44,8449251826599
16584;Double sens;rue Saint Fort;pair;LINESTRING (-0.583418734515122 44.8449139643708, -0.58379195079738 44.8449251826599);-0,583418734515122;44,8449139643708
16585;Double sens;rue Rodrigue Péreire;impair;LINESTRING (-0.584832680181636 44.8449684326057, -0.584907218572575 44.8451671452031, -0.58495708927171 44.8452461966474, -0.585027475230224 44.8452744267436, -0.585381944022423 44.845356673767);-0,584832680181636;44,8449684326057
16586;Double sens;place des Martyrs de la Résistance;impair;LINESTRING (-0.584623785569181 44.8424012208483, -0.584846303328484 44.8426991353557, -0.584924180366914 44.8428986435445, -0.585039414325304 44.8433077642361);-0,584623785569181;44,8424012208483
16588;Double sens;place des Martyrs de la Résistance;impair;LINESTRING (-0.583984650872275 44.8417849300463, -0.584380207647928 44.8421554955999);-0,583984650872275;44,8417849300463
16589;Double sens;rue Rodrigue Péreire;impair;LINESTRING (-0.584947604490895 44.8437958323444, -0.584934368957501 44.8439778524273, -0.584869063778075 44.8441329571015);-0,584947604490895;44,8437958323444
16590;Double sens;place des Martyrs de la Résistance;impair;LINESTRING (-0.584380207647928 44.8421554955999, -0.584623785569181 44.8424012208483);-0,584380207647928;44,8421554955999
16591;Double sens;rue Rodrigue Péreire;impair;LINESTRING (-0.584869063778075 44.8441329571015, -0.584755071930109 44.8444416519284, -0.584832680181636 44.8449684326057);-0,584869063778075;44,8441329571015
16593;Double sens;place des Martyrs de la Résistance;;LINESTRING (-0.584518767394821 44.8419893458693, -0.584380207647928 44.8421554955999);-0,584518767394821;44,8419893458693
16594;Double sens;rue du Colisée;pair;LINESTRING (-0.58177781331685 44.8467866035653, -0.581793107483446 44.8468553943082, -0.582012615924655 44.8470295479551, -0.582412856470242 44.8473549330379);-0,58177781331685;44,8467866035653
16598;Couloir bus;cours de Verdun;impair;LINESTRING (-0.574173174223588 44.8512399117209, -0.573956793214095 44.8515302792711);-0,574173174223588;44,8512399117209
16599;Couloir bus;cours de Verdun;impair;LINESTRING (-0.575173097924783 44.8496327309788, -0.574767796232582 44.8502862934416);-0,575173097924783;44,8496327309788
16600;Double sens;rue Thiac;pair;LINESTRING (-0.581607724193466 44.8438985630665, -0.5824460238563 44.8438246140812, -0.583191896945966 44.843805725873, -0.583404254552362 44.8437938146305);-0,581607724193466;44,8438985630665
16601;Double sens;rue Thiac;pair;LINESTRING (-0.583404254552362 44.8437938146305, -0.584187333056589 44.8437176279496, -0.584974396581262 44.8435956392513);-0,583404254552362;44,8437938146305
16604;Double sens;rue du Palais Gallien;pair;LINESTRING (-0.581491862874394 44.843218316323, -0.581553043417933 44.8435689669553);-0,581491862874394;44,843218316323
16605;Double sens;rue du Palais Gallien;pair;LINESTRING (-0.581821596001136 44.8452630411821, -0.581854111214777 44.8455436102492, -0.581854138978252 44.8458576308725);-0,581821596001136;44,8452630411821
16606;Double sens;rue du Palais Gallien;pair;LINESTRING (-0.581090678285575 44.8416429981013, -0.581154337019878 44.841815661402, -0.581355576235949 44.842372423206);-0,581090678285575;44,8416429981013
16607;Double sens;rue du Palais Gallien;pair;LINESTRING (-0.581607724193466 44.8438985630665, -0.581668497625141 44.8442731879462, -0.581664148894495 44.8443172842216);-0,581607724193466;44,8438985630665
16608;Double sens;rue du Palais Gallien;pair;LINESTRING (-0.581733662195296 44.8447509972258, -0.581767556923299 44.8449295514817);-0,581733662195296;44,8447509972258
16609;Double sens;rue du Palais Gallien;pair;LINESTRING (-0.581553043417933 44.8435689669553, -0.581607724193466 44.8438985630665);-0,581553043417933;44,8435689669553
16610;Double sens;rue du Palais Gallien;pair;LINESTRING (-0.58177781331685 44.8467866035653, -0.581716923271107 44.8468418476862, -0.581240216565418 44.8474859730641);-0,58177781331685;44,8467866035653
16611;Double sens;rue du Palais Gallien;pair;LINESTRING (-0.581664148894495 44.8443172842216, -0.581733662195296 44.8447509972258);-0,581664148894495;44,8443172842216
16612;Double sens;rue du Palais Gallien;pair;LINESTRING (-0.581355576235949 44.842372423206, -0.581406779693033 44.8426685287008);-0,581355576235949;44,842372423206
16613;Double sens;rue du Palais Gallien;pair;LINESTRING (-0.581406779693033 44.8426685287008, -0.581491862874394 44.843218316323);-0,581406779693033;44,8426685287008
16615;Couloir bus;rue David Johnston;impair;LINESTRING (-0.590476482204344 44.8527408933425, -0.591918199852021 44.8531906708025);-0,590476482204344;44,8527408933425
16616;Double sens;rue de Lurbe;impair;LINESTRING (-0.580212256758226 44.8433137999063, -0.581491862874394 44.843218316323);-0,580212256758226;44,8433137999063
16617;Double sens;rue de Lurbe;impair;LINESTRING (-0.579562791854055 44.8433660289167, -0.580212256758226 44.8433137999063);-0,579562791854055;44,8433660289167
16618;Double sens;rue Huguerie;pair;LINESTRING (-0.578079476777301 44.8448663066724, -0.57819950911889 44.8448784769667, -0.578630807673516 44.8448076240888);-0,578079476777301;44,8448663066724
16619;Double sens;rue Huguerie;pair;LINESTRING (-0.578630807673516 44.8448076240888, -0.579865232955577 44.8446100779789);-0,578630807673516;44,8448076240888
16620;Double sens;rue Huguerie;pair;LINESTRING (-0.579865232955577 44.8446100779789, -0.581664148894495 44.8443172842216);-0,579865232955577;44,8446100779789
16621;Double sens;rue Lafaurie de Monbadon;impair;LINESTRING (-0.579674524663894 44.8438314743021, -0.579865232955577 44.8446100779789);-0,579674524663894;44,8438314743021
16622;Double sens;rue Lafaurie de Monbadon;pair;LINESTRING (-0.579341601225471 44.8428323220678, -0.57945699962876 44.8429533640272, -0.579562791854055 44.8433660289167);-0,579341601225471;44,8428323220678
16623;Double sens;rue Lafaurie de Monbadon;pair;LINESTRING (-0.579562791854055 44.8433660289167, -0.579674524663894 44.8438314743021);-0,579562791854055;44,8433660289167
16624;Double sens;rue Lafaurie de Monbadon;pair;LINESTRING (-0.579865232955577 44.8446100779789, -0.580132478713726 44.8459090118014);-0,579865232955577;44,8446100779789
16626;Double sens;rue de Janeau;pair;LINESTRING (-0.549267286496533 44.842813927614, -0.546990885254141 44.8432372913522);-0,549267286496533;44,842813927614
16627;Double sens;rue Bonnefin;pair;LINESTRING (-0.549401717368665 44.8428853112936, -0.549267286496533 44.842813927614);-0,549401717368665;44,8428853112936
16628;Double sens;rue Bonnefin;pair;LINESTRING (-0.548648827407519 44.8424653313949, -0.547053955059566 44.8415987688518, -0.546890076726924 44.8414479498602);-0,548648827407519;44,8424653313949
16629;Double sens;rue Bonnefin;pair;LINESTRING (-0.549996026207178 44.8433513997086, -0.549785380237629 44.8431856489914);-0,549996026207178;44,8433513997086
16630;Double sens;rue Bonnefin;pair;LINESTRING (-0.549785380237629 44.8431856489914, -0.549401717368665 44.8428853112936);-0,549785380237629;44,8431856489914
16631;Double sens;rue Bonnefin;pair;LINESTRING (-0.549267286496533 44.842813927614, -0.548648827407519 44.8424653313949);-0,549267286496533;44,842813927614
19901;Double sens;rue Etobon Chénebier;pair;LINESTRING (-0.552357426287187 44.841959851759, -0.550873291702128 44.8422188479961);-0,552357426287187;44,841959851759
19902;Double sens;rue Etobon Chénebier;pair;LINESTRING (-0.550873291702128 44.8422188479961, -0.550374900274447 44.8423064615195);-0,550873291702128;44,8422188479961
19903;Double sens;rue Etobon Chénebier;pair;LINESTRING (-0.55276266555046 44.8417065990898, -0.552357426287187 44.841959851759);-0,55276266555046;44,8417065990898
19987;Double sens;rue Monneron;impair;LINESTRING (-0.610291574948908 44.8479096351304, -0.610168383370204 44.8482331537943, -0.61020907177873 44.8484115770798, -0.610301193760005 44.8485479221347);-0,610291574948908;44,8479096351304
19985;Double sens;rue Monneron;impair;LINESTRING (-0.611327281826588 44.8474130366714, -0.610515006855288 44.8475429402016, -0.610453902204743 44.8475701014407, -0.610412296800588 44.8476275423114);-0,611327281826588;44,8474130366714
19935;Double sens;rue Paul Camelle;impair;LINESTRING (-0.557406878605342 44.8407055765665, -0.557024280610719 44.8409231880643, -0.556177822116323 44.8414409370234);-0,557406878605342;44,8407055765665
19890;Double sens;rue Feaugas;impair;LINESTRING (-0.550426107156154 44.8427880489938, -0.550374900274447 44.8423064615195);-0,550426107156154;44,8427880489938
19891;Double sens;rue Feaugas;impair;LINESTRING (-0.550292400526828 44.8416601945652, -0.550183174800367 44.8408904519783, -0.550195818204851 44.8408182643725);-0,550292400526828;44,8416601945652
19892;Double sens;rue Feaugas;impair;LINESTRING (-0.550374900274447 44.8423064615195, -0.550292400526828 44.8416601945652);-0,550374900274447;44,8423064615195
19899;Double sens;rue Saverio;pair;LINESTRING (-0.552931376862363 44.8424466485549, -0.552378436503058 44.8419987407339, -0.552357426287187 44.841959851759);-0,552931376862363;44,8424466485549
19918;Double sens;rue de Dijon;impair;LINESTRING (-0.55426855328979 44.8419338675727, -0.553329279712043 44.8421606539063);-0,55426855328979;44,8419338675727
19919;Double sens;rue de Dijon;impair;LINESTRING (-0.552931376862363 44.8424466485549, -0.551374159070657 44.8435781886214);-0,552931376862363;44,8424466485549
19920;Double sens;rue de Dijon;impair;LINESTRING (-0.553329279712043 44.8421606539063, -0.552931376862363 44.8424466485549);-0,553329279712043;44,8421606539063
19930;Double sens;rue de Châteauneuf;impair;LINESTRING (-0.552409537527906 44.8414313509264, -0.550795453020579 44.8416072063868);-0,552409537527906;44,8414313509264
19929;Double sens;rue de Châteauneuf;impair;LINESTRING (-0.550795453020579 44.8416072063868, -0.550292400526828 44.8416601945652);-0,550795453020579;44,8416072063868
19934;Double sens;rue Paul Camelle;impair;LINESTRING (-0.554742193705946 44.8423234401303, -0.554041643262633 44.8427461743475);-0,554742193705946;44,8423234401303
19938;Double sens;rue Paul Camelle;impair;LINESTRING (-0.555506127638991 44.8418549423018, -0.554742193705946 44.8423234401303);-0,555506127638991;44,8418549423018
19936;Double sens;rue Paul Camelle;impair;LINESTRING (-0.556177822116323 44.8414409370234, -0.555506127638991 44.8418549423018);-0,556177822116323;44,8414409370234
19937;Double sens;rue Paul Camelle;pair;LINESTRING (-0.554041643262633 44.8427461743475, -0.553705532196297 44.8429583585145, -0.553661744131996 44.8429730576417, -0.553600016581832 44.8430068732932, -0.553556003532824 44.8430507651256, -0.553050006409319 44.8433640963904, -0.553015428221787 44.8434008473896, -0.552950613795999 44.8434380018933, -0.552888790749569 44.8434600197149, -0.552363491534037 44.843786921714, -0.55230681476113 44.8438061662583, -0.552244258650257 44.8438450514236, -0.552203759050145 44.8438864008662, -0.551941208720575 44.8440412448116);-0,554041643262633;44,8427461743475
19945;Double sens;rue de Madère;impair;LINESTRING (-0.556853404261628 44.842000476007, -0.556177822116323 44.8414409370234);-0,556853404261628;44,842000476007
